,qID,qText,qSpan,speaker,addressee,qType,refExp,menTexts,menSpans,menEnts,speakerGender,dialogueTurn,speakerType,novel,startParaID,endParaID,startChapID,endChapID,speakerID,startByte,endByte,addresse
1337,Q1337,"Alright,","[259321, 259329]",Dana,[],Explicit,"Dana murmured,",[],[],[],she/her,,major,,,,24,24,0,259321,259329,
1338,Q1338,Let's see what's behind door number one.,"[259364, 259404]",Dana,[],Explicit,"Dana murmured,",[],[],[],she/her,,major,,,,24,24,0,259364,259404,
1339,Q1339,"Damn it,","[259778, 259786]",Dana,[],Anaphoric,"she muttered,",[],[],[],she/her,,major,,,,24,24,0,259778,259786,
1340,Q1340,"Whoever works here doesn't give a damn about you, do they?","[262639, 262697]",Dana,[],Explicit,"Dana murmured,",[],[],[],she/her,,major,,,,24,24,0,262639,262697,
1341,Q1341,"Speaking of your owner,","[263172, 263195]",Dana,[],Explicit,"Dana said,",[],[],[],she/her,,major,,,,24,24,0,263172,263195,
1342,Q1342,"where is he, huh?","[263209, 263226]",Dana,[],Explicit,"Dana said,",[],[],[],she/her,,major,,,,24,24,0,263209,263226,
1343,Q1343,"Stay here,","[263646, 263656]",Dana,[],Explicit,"Dana set the cat down, whispered,",[],[],[],she/her,,major,,,,24,24,0,263646,263656,
1344,Q1344,Who's there?,"[266402, 266414]",Dana,[],Anaphoric,she called.,[],[],[],she/her,,major,,,,25,25,0,266402,266414,
1345,Q1345,"Damn it,","[266829, 266837]",Dana,[],Explicit,Dana muttered ,[],[],[],she/her,,major,,,,25,25,0,266829,266837,
1346,Q1346,Are you okay in there?,"[267299, 267321]",Dana,[],Explicit,Dana asked. ,[],[],[],she/her,,major,,,,25,25,0,267299,267321,
1347,Q1347,I'm here to help.,"[267336, 267353]",Dana,[],Explicit,Dana asked. ,[],[],[],she/her,,major,,,,25,25,0,267336,267353,
1348,Q1348,"Please... hurry,","[267357, 267373]",Maria,['Dana'],Implicit,,[],[],[],she/her,,intermediate,,,,25,25,5,267357,267373,
1349,Q1349,"Stay calm,","[267520, 267530]",Dana,['Maria'],Explicit,Dana said. ,[],[],[],she/her,,major,,,,25,25,0,267520,267530,
1350,Q1350,I'm going to get you out of there.,"[267544, 267578]",Dana,['Maria'],Explicit,Dana said. ,[],[],[],she/her,,major,,,,25,25,0,267544,267578,
1351,Q1351,"Keep talking to me,","[268007, 268026]",Dana,['Maria'],Explicit,Dana told the woman,[],[],[],she/her,,major,,,,25,25,0,268007,268026,
1352,Q1352,What's your name?,"[268076, 268093]",Dana,['Maria'],Explicit,Dana told the woman,[],[],[],she/her,,major,,,,25,25,0,268076,268093,
1353,Q1353,"Maria,","[268097, 268103]",Maria,['Dana'],Implicit,,[],[],[],she/her,,intermediate,,,,25,25,5,268097,268103,
1354,Q1354,Please hurry.,"[268164, 268177]",Maria,['Dana'],Implicit,,[],[],[],she/her,,intermediate,,,,25,25,5,268164,268177,
1355,Q1355,"Doing my best, Maria,","[268181, 268202]",Dana,['Maria'],Explicit,Dana said. ,[],[],[],she/her,,major,,,,25,25,0,268181,268202,
1356,Q1356,"Got it,","[268390, 268397]",Dana,['Maria'],Explicit,"Dana whispered, ",[],[],[],she/her,,major,,,,25,25,0,268390,268397,
1357,Q1357,I thought I was going to die.,"[268845, 268874]",Maria,['Dana'],Implicit,,[],[],[],she/her,,intermediate,,,,25,25,5,268845,268874,
1358,Q1358,"That's not going to happen,","[268878, 268905]",Dana,['Maria'],Explicit,Dana said. ,[],[],[],she/her,,major,,,,25,25,0,268878,268905,
1359,Q1359,Because I'm going to get you out of here. Are you okay? Are you injured?,"[268996, 269068]",Dana,['Maria'],Explicit,Dana said. ,[],[],[],she/her,,major,,,,25,25,0,268996,269068,
1360,Q1360,He hit me in the head with a brick…,"[269072, 269107]",Maria,['Dana'],Explicit,"Maria swallowed hard, remembering.",[],[],[],she/her,,intermediate,,,,25,25,5,269072,269107,
1361,Q1361,"It's kind of numb, but I think I'm okay.","[269145, 269185]",Maria,['Dana'],Explicit,"Maria swallowed hard, remembering.",[],[],[],she/her,,intermediate,,,,25,25,5,269145,269185,
1362,Q1362,"Probably has a concussion at the very least,","[269189, 269233]",Dana,['Dana'],Explicit,Dana thought.,[],[],[],she/her,,major,,,,25,25,0,269189,269233,
1363,Q1363,"Stay quiet, okay?","[269521, 269538]",Dana,['Maria'],Explicit,Dana whispered ,[],[],[],she/her,,major,,,,25,25,0,269521,269538,
1364,Q1364,"We're not safe yet, but I promise I'll get you out of here.","[269571, 269630]",Dana,['Maria'],Explicit,Dana whispered ,[],[],[],she/her,,major,,,,25,25,0,269571,269630,
1365,Q1365,"Or Miller,","[270117, 270127]",Dana,['Dana'],Anaphoric,she thought,[],[],[],she/her,,major,,,,25,25,0,270117,270127,
1366,Q1366,Coming back to take care of unfinished business.,"[270175, 270223]",Dana,['Dana'],Anaphoric,she thought,[],[],[],she/her,,major,,,,25,25,0,270175,270223,
1367,Q1367,Please hurry!,"[270499, 270512]",Maria,['Dana'],Explicit,"Maria whimpered, ",[],[],[],she/her,,intermediate,,,,25,25,5,270499,270512,
1368,Q1368,"Shh,","[270564, 270568]",Dana,['Maria'],Explicit,Dana said. ,[],[],[],she/her,,major,,,,25,25,0,270564,270568,
1369,Q1369,We'll be out of here in no time.,"[270635, 270667]",Dana,['Maria'],Explicit,Dana said. ,[],[],[],she/her,,major,,,,25,25,0,270635,270667,
1370,Q1370,"Stay close,","[270928, 270939]",Dana,['Maria'],Explicit,Dana whispered ,[],[],[],she/her,,major,,,,25,25,0,270928,270939,
1371,Q1371,"Come on, Miller,","[271480, 271496]",Dana,['Dana'],Explicit,"Dana thought,",[],[],[],she/her,,major,,,,25,25,0,271480,271496,
1372,Q1372,Show yourself.,"[271558, 271572]",Dana,['Dana'],Explicit,"Dana thought,",[],[],[],she/her,,major,,,,25,25,0,271558,271572,
1373,Q1373,"Not likely,","[271812, 271823]",Dana,['Dana'],Anaphoric,she thought.,[],[],[],she/her,,major,,,,26,26,0,271812,271823,
1374,Q1374,"If he's on the other side of that tarp, he must see that the light's on in here. Someone as meticulous as Miller would remember whether or not he left the light on.","[271839, 272003]",Dana,['Dana'],Anaphoric,she thought.,[],[],[],she/her,,major,,,,26,26,0,271839,272003,
1375,Q1375,"Damn it,","[272310, 272318]",Dana,['Dana'],Anaphoric,"she murmured,",[],[],[],she/her,,major,,,,26,26,0,272310,272318,
1376,Q1376,No backup?,"[272550, 272560]",Maria,['Dana'],Explicit,Maria asked.,[],[],[],she/her,,intermediate,,,,26,26,5,272550,272560,
1377,Q1377,How did you find me?,"[272951, 272971]",Maria,['Dana'],Explicit,Maria asked.,[],[],[],she/her,,intermediate,,,,26,26,5,272951,272971,
1378,Q1378,"Actually, I didn't know you were here,","[273050, 273088]",Dana,['Maria'],Explicit,"Dana admitted, ",[],[],[],she/her,,major,,,,26,26,0,273050,273088,
1379,Q1379,I was tracking John Miller. I just happened to stumble upon you.,"[273143, 273207]",Dana,['Maria'],Explicit,"Dana admitted, ",[],[],[],she/her,,major,,,,26,26,0,273143,273207,
1380,Q1380,How did you end up here?,"[273241, 273265]",Dana,['Maria'],Explicit,"Dana asked,",[],[],[],she/her,,major,,,,26,26,0,273241,273265,
1381,Q1381,"I was heading home, opening my front door after having coffee with some friends at a cafe, when I turned around and saw him approaching me with a needle. I kicked him…and then he tackled me to the ground and hit me with the brick.","[273340, 273570]",Maria,['Dana'],Explicit,Maria wiped away a tear as she began to recount her horrifying ordeal.,[],[],[],she/her,,intermediate,,,,26,26,5,273340,273570,
1382,Q1382,"You're a survivor,","[273709, 273727]",Dana,['Maria'],Anaphoric,she said.,[],[],[],she/her,,major,,,,26,26,0,273709,273727,
1383,Q1383,You're going to make it through this.,"[273740, 273777]",Dana,['Maria'],Anaphoric,she said.,[],[],[],she/her,,major,,,,26,26,0,273740,273777,
1384,Q1384,"Maria,","[274021, 274027]",Dana,['Maria'],Anaphoric,she said.,[],[],[],she/her,,major,,,,26,26,0,274021,274027,
1385,Q1385,"did you have a public speaking event recently, by any chance?","[274058, 274119]",Dana,['Maria'],Anaphoric,she said.,[],[],[],she/her,,major,,,,26,26,0,274058,274119,
1386,Q1386,"I was supposed to have one just yesterday, but I was told I would have to postpone for a few weeks—something about a public emergency. Why?","[274163, 274302]",Maria,['Dana'],Implicit,,[],[],[],she/her,,intermediate,,,,26,26,5,274163,274302,
1387,Q1387,"There's no time to explain now,","[274647, 274678]",Dana,['Maria'],Explicit,Dana said.,[],[],[],she/her,,major,,,,26,26,0,274647,274678,
1388,Q1388,We need to get out of here before Miller comes back. Stay close to me and keep quiet.,"[274692, 274777]",Dana,['Maria'],Explicit,Dana said.,[],[],[],she/her,,major,,,,26,26,0,274692,274777,
1389,Q1389,"Almost there,","[276157, 276170]",Dana,['Maria'],Explicit,Dana murmured.,[],[],[],she/her,,major,,,,26,26,0,276157,276170,
1390,Q1390,Where am I?,"[278342, 278353]",Dana,['Dana'],Anaphoric,"she wondered,",[],[],[],she/her,,major,,,,27,27,0,278342,278353,
1391,Q1391,What happened?,"[278377, 278391]",Dana,['Dana'],Anaphoric,"she wondered,",[],[],[],she/her,,major,,,,27,27,0,278377,278391,
1392,Q1392,"Be quiet,","[278904, 278913]",Dana,['Dana'],Anaphoric,he told herself.,[],[],[],she/her,,major,,,,27,27,0,278904,278913,
1393,Q1393,"He doesn't know you're awake, and the longer you can keep it that way, the better.","[278934, 279016]",Dana,['Dana'],Anaphoric,he told herself.,[],[],[],she/her,,major,,,,27,27,0,278934,279016,
1394,Q1394,Glad I didn't just wear my hair loose today,"[279415, 279458]",Dana,['Dana'],Implicit,,[],[],[],she/her,,major,,,,27,27,0,279415,279458,
1395,Q1395,"Perfect location,","[281487, 281504]",Miller,[],Explicit,"Miller murmured,",[],[],[],he/him/his,,intermediate,,,,27,27,3,281487,281504,
1396,Q1396,"It's okay,","[284059, 284069]",Dana,['Maria'],Explicit,Dana assured Maria.,[],[],[],she/her,,major,,,,27,27,0,284059,284069,
1397,Q1397,I'm going to get you out—,"[284092, 284117]",Dana,['Maria'],Explicit,Dana assured Maria.,[],[],[],she/her,,major,,,,27,27,0,284092,284117,
1398,Q1398,"Drop the gun,","[284411, 284424]",Miller,['Dana'],Explicit,"Miller said,",[],[],[],he/him/his,,intermediate,,,,27,27,3,284411,284424,
1399,Q1399,or I'll snap her neck.,"[284440, 284462]",Miller,['Dana'],Explicit,"Miller said,",[],[],[],he/him/his,,intermediate,,,,27,27,3,284440,284462,
1400,Q1400,"Let's just take a breath,","[284503, 284528]",Dana,['Miller'],Explicit,"Dana said, ",[],[],[],she/her,,major,,,,28,28,0,284503,284528,
1401,Q1401,"Don't play games with me,","[285067, 285092]",Miller,['Dana'],Explicit,"Miller growled,",[],[],[],he/him/his,,intermediate,,,,28,28,3,285067,285092,
1402,Q1402,"I'll give you three seconds, and if you don't drop the gun by then, she dies.","[285153, 285230]",Miller,['Dana'],Explicit,"Miller growled,",[],[],[],he/him/his,,intermediate,,,,28,28,3,285153,285230,
1403,Q1403,"We can work this out,","[285234, 285255]",Dana,['Miller'],Explicit,"Dana said, ",[],[],[],she/her,,major,,,,28,28,0,285234,285255,
1404,Q1404,"Let's just calm down, and—","[285309, 285335]",Dana,['Miller'],Explicit,"Dana said, ",[],[],[],she/her,,major,,,,28,28,0,285309,285335,
1405,Q1405,Put the gun down!,"[285611, 285628]",Miller,['Dana'],Explicit,Miller roared.,[],[],[],he/him/his,,intermediate,,,,28,28,3,285611,285628,
1406,Q1406,Now! Or she dies!,"[285646, 285663]",Miller,['Dana'],Explicit,Miller roared.,[],[],[],he/him/his,,intermediate,,,,28,28,3,285646,285663,
1407,Q1407,Okay!,"[286003, 286008]",Dana,['Miller'],Explicit,"Dana said, ",[],[],[],she/her,,major,,,,28,28,0,286003,286008,
1408,Q1408,Just don't hurt her.,"[286102, 286122]",Dana,['Miller'],Explicit,"Dana said, ",[],[],[],she/her,,major,,,,28,28,0,286102,286122,
1409,Q1409,"Good,","[286126, 286131]",Miller,['Dana'],Explicit,"Miller hissed,",[],[],[],he/him/his,,intermediate,,,,28,28,3,286126,286131,
1410,Q1410,"Now we're going to take a little ride, you and Maria here.","[286234, 286292]",Miller,['Dana'],Explicit,"Miller hissed,",[],[],[],he/him/his,,intermediate,,,,28,28,3,286234,286292,
1411,Q1411,I have big plans for both of you.,"[286371, 286404]",Miller,['Dana'],Explicit,"Miller hissed,",[],[],[],he/him/his,,intermediate,,,,28,28,3,286371,286404,
1412,Q1412,"She did something,","[286763, 286781]",Dana,[],Explicit,Dana thought.,[],[],[],she/her,,major,,,,28,28,0,286763,286781,
1413,Q1413,"She did something, and she's hoping it will help.","[286798, 286847]",Dana,[],Explicit,Dana thought.,[],[],[],she/her,,major,,,,28,28,0,286798,286847,
1414,Q1414,"John Miller,","[287423, 287435]",Dana,['Miller'],Explicit,"Dana said, ",[],[],[],she/her,,major,,,,28,28,0,287423,287435,
1415,Q1415,"That's my name, don't wear it out.","[287569, 287603]",Miller,['Dana'],Implicit,,[],[],[],he/him/his,,intermediate,,,,28,28,3,287569,287603,
1416,Q1416,Why did you leave quotes from the First Amendment at your crime scenes?,"[287607, 287678]",Dana,['Miller'],Implicit,,[],[],[],she/her,,major,,,,28,28,0,287607,287678,
1417,Q1417,"You wouldn't understand,","[287895, 287919]",Miller,['Dana'],Anaphoric,he replied,[],[],[],he/him/his,,intermediate,,,,28,28,3,287895,287919,
1418,Q1418,"Try me,","[288201, 288208]",Dana,['Miller'],Explicit,"Dana said, ",[],[],[],she/her,,major,,,,28,28,0,288201,288208,
1419,Q1419,"Alright then,","[288321, 288334]",Miller,['Dana'],Anaphoric,"he said,",[],[],[],he/him/his,,intermediate,,,,28,28,3,288321,288334,
1420,Q1420,"I left those quotes to make a point about the importance of the Constitution, about how this country treats it like a joke.","[288393, 288516]",Miller,['Dana'],Anaphoric,"he said,",[],[],[],he/him/his,,intermediate,,,,28,28,3,288393,288516,
1421,Q1421,What are you talking about?,"[288520, 288547]",Dana,['Miller'],Implicit,,[],[],[],she/her,,major,,,,28,28,0,288520,288547,
1422,Q1422,"The world's gone mad, can't you see? Everything's falling apart right under our noses! Nobody respects the roots of this nation, the core beliefs it was built on. We've got to shout it from the rooftops, make 'em get it! If we wanna fix this mess, we've gotta shove those principles right in their faces, or we'll spiral into chaos!","[288551, 288883]",Miller,['Dana'],Implicit,,[],[],[],he/him/his,,intermediate,,,,28,28,3,288551,288883,
1423,Q1423,"Are you trying to tell me,","[288887, 288913]",Dana,['Miller'],Explicit,"Dana said, ",[],[],[],she/her,,major,,,,28,28,0,288887,288913,
1424,Q1424,that you're doing this to support the Constitution somehow?,"[288927, 288986]",Dana,['Miller'],Explicit,"Dana said, ",[],[],[],she/her,,major,,,,28,28,0,288927,288986,
1425,Q1425,"That's exactly right,","[288990, 289011]",Miller,['Dana'],Explicit,"Miller said,",[],[],[],he/him/his,,intermediate,,,,28,28,3,288990,289011,
1426,Q1426,"I'm trying to fix the damage that has been done by so-called 'modern' thinkers. Nobody has a damn clue what freedom is—certainly not you and your nosy, oversized agency.","[289059, 289228]",Miller,['Dana'],Explicit,"Miller said,",[],[],[],he/him/his,,intermediate,,,,28,28,3,289059,289228,
1427,Q1427,You're trying to teach me a lesson?,"[289232, 289267]",Dana,['Miller'],Explicit,"Dana asked, ",[],[],[],she/her,,major,,,,28,28,0,289232,289267,
1428,Q1428,"There's a war going on in our country,","[289322, 289360]",Miller,['Dana'],Explicit,"Miller said,",[],[],[],he/him/his,,intermediate,,,,28,28,3,289322,289360,
1429,Q1429,a war between those who understand the Constitution and those who don't. I'm just helping the people who do to find the traitors who don't.,"[289398, 289537]",Miller,['Dana'],Explicit,"Miller said,",[],[],[],he/him/his,,intermediate,,,,28,28,3,289398,289537,
1430,Q1430,So you're saying that the people you've killed weren't innocent?,"[289541, 289605]",Dana,['Miller'],Explicit,"Dana asked, ",[],[],[],she/her,,major,,,,28,28,0,289541,289605,
1431,Q1431,They were...traitors?,"[289659, 289680]",Dana,['Miller'],Explicit,"Dana asked, ",[],[],[],she/her,,major,,,,28,28,0,289659,289680,
1432,Q1432,"You're clueless, blind to the truth! Those women pretended to know the Constitution, but they watered it down, turned it into something that couldn't keep this country standing, let alone thriving. That's why they had to go. They were fakes, spreading lies and stupidity!","[289733, 290004]",Miller,['Dana'],Implicit,,[],[],[],he/him/his,,intermediate,,,,28,28,3,289733,290004,
1433,Q1433,"You talk about the importance of the Constitution,","[290008, 290058]",Dana,['Miller'],Explicit,"Dana said, ",[],[],[],she/her,,major,,,,28,28,0,290008,290058,
1434,Q1434,and yet you break the law by murdering. How do you reconcile those two?,"[290072, 290143]",Dana,['Miller'],Explicit,"Dana said, ",[],[],[],she/her,,major,,,,28,28,0,290072,290143,
1435,Q1435,The Constitution doesn't say anything about murder.,"[290165, 290216]",Miller,['Dana'],Implicit,,[],[],[],he/him/his,,intermediate,,,,28,28,3,290165,290216,
1436,Q1436,"Keep him talking,","[290556, 290573]",Dana,['Miller'],Explicit,Dana thought,[],[],[],she/her,,major,,,,28,28,0,290556,290573,
1437,Q1437,Keep him distracted.,"[290590, 290610]",Dana,['Miller'],Explicit,Dana thought,[],[],[],she/her,,major,,,,28,28,0,290590,290610,
1438,Q1438,"Tell me,","[290780, 290788]",Dana,['Miller'],Anaphoric,"she said,",[],[],[],she/her,,major,,,,28,28,0,290780,290788,
1439,Q1439,"If you think these victims didn't truly understand the Constitution, what makes you so sure that you do?","[290850, 290954]",Dana,['Miller'],Anaphoric,"she said,",[],[],[],she/her,,major,,,,28,28,0,290850,290954,
1440,Q1440,"Because I serve a higher power who really gets the Constitution,","[290958, 291022]",Miller,['Dana'],Explicit,Miller said,[],[],[],he/him/his,,intermediate,,,,28,28,3,290958,291022,
1441,Q1441,"He's the one who picked me, the one who prepared me, the one who told me who to kill. He makes the rules—I'm just his soldier, his weapon.","[291067, 291205]",Miller,['Dana'],Explicit,Miller said,[],[],[],he/him/his,,intermediate,,,,28,28,3,291067,291205,
1442,Q1442,"God, you mean?","[291209, 291223]",Dana,['Miller'],Explicit,"Dana asked, ",[],[],[],she/her,,major,,,,28,28,0,291209,291223,
1443,Q1443,You didn't strike me as the religious type.,"[291238, 291281]",Dana,['Miller'],Explicit,"Dana asked, ",[],[],[],she/her,,major,,,,28,28,0,291238,291281,
1444,Q1444,"Stalling me, huh?","[291457, 291474]",Miller,['Dana'],Anaphoric,he said,[],[],[],he/him/his,,intermediate,,,,28,28,3,291457,291474,
1445,Q1445,"Well, you've had your fun. Now put on the cuffs.","[291506, 291554]",Miller,['Dana'],Anaphoric,he said,[],[],[],he/him/his,,intermediate,,,,28,28,3,291506,291554,
1446,Q1446,Damn it!,"[292142, 292150]",Dana,['Miller'],Explicit,Dana thought. ,[],[],[],she/her,,major,,,,28,28,0,292142,292150,
